longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,distance_LA,distance_SF,ratio_population_households,ratio_rooms_bedrooms
-117.74,34.1,29.0,2742.0,488.0,2477.0,532.0,3.5072,121900.0,INLAND,46.693256445608355,586.748125328406,4.656015037593985,5.618852459016393
-117.75,34.1,21.0,8069.0,2174.0,4369.0,2036.0,3.2756,156800.0,INLAND,45.77833592509866,586.1028604457503,2.145874263261297,3.7115915363385463
-117.71,34.12,20.0,11250.0,1893.0,4952.0,1859.0,5.6785,239500.0,INLAND,49.72172573615913,587.1090986436038,2.6637977407208178,5.942947702060222
-117.73,34.12,26.0,6459.0,894.0,2487.0,885.0,6.2089,261800.0,INLAND,47.90199362920325,585.8120663345746,2.8101694915254236,7.224832214765101
-117.71,34.1,41.0,555.0,130.0,1492.0,123.0,2.2813,125000.0,INLAND,49.4393759518641,588.6879206158649,12.130081300813009,4.269230769230769
-117.72,34.1,52.0,2867.0,496.0,978.0,513.0,3.1477,291200.0,INLAND,48.52378927441725,588.0406576186397,1.9064327485380117,5.780241935483871
-117.72,34.1,32.0,3241.0,895.0,1592.0,810.0,2.4952,181800.0,INLAND,48.52378927441725,588.0406576186397,1.9654320987654321,3.6212290502793296
-117.72,34.1,46.0,2477.0,458.0,1034.0,455.0,5.5,289700.0,INLAND,48.52378927441725,588.0406576186397,2.2725274725274724,5.408296943231441
-117.73,34.1,37.0,3457.0,,1344.0,530.0,5.8891,226000.0,INLAND,47.608411997559884,587.3940584556653,2.5358490566037735,
-117.71,34.09,36.0,2637.0,476.0,1385.0,483.0,4.1739,158700.0,INLAND,49.3352009882292,589.4788876898373,2.867494824016563,5.5399159663865545
-117.71,34.08,26.0,2744.0,494.0,1411.0,465.0,4.2639,154200.0,INLAND,49.25591367377482,590.270886597042,3.0344086021505374,5.554655870445344
-117.72,34.09,36.0,1473.0,328.0,785.0,299.0,3.2566,151800.0,INLAND,48.41753498311833,588.8324152576201,2.6254180602006687,4.490853658536586
-117.72,34.09,33.0,4979.0,934.0,2575.0,874.0,3.7958,152500.0,INLAND,48.41753498311833,588.8324152576201,2.946224256292906,5.330835117773019
-117.73,34.09,30.0,2345.0,496.0,1897.0,454.0,2.4375,112100.0,INLAND,47.500000714305706,588.186607672048,4.1784140969163,4.727822580645161
-117.73,34.09,36.0,1543.0,297.0,1355.0,303.0,3.5313,117800.0,INLAND,47.500000714305706,588.186607672048,4.471947194719472,5.1952861952861955
-117.73,34.08,33.0,1350.0,265.0,1251.0,257.0,2.9063,115200.0,INLAND,47.417423587215154,588.98018675418,4.867704280155642,5.09433962264151
-117.74,34.09,30.0,3199.0,591.0,2192.0,563.0,3.4871,136400.0,INLAND,46.58260597522477,587.5414671322667,3.8934280639431615,5.412859560067682
-117.75,34.08,33.0,2824.0,523.0,1797.0,493.0,3.6359,135100.0,INLAND,45.57923692976378,587.6921591092704,3.6450304259634887,5.39961759082218
-117.75,34.08,33.0,1067.0,194.0,600.0,201.0,4.0368,139100.0,INLAND,45.57923692976378,587.6921591092704,2.985074626865672,5.5
-117.75,34.09,36.0,3094.0,556.0,1672.0,545.0,4.2143,146900.0,INLAND,45.6653591841637,586.8969958448073,3.067889908256881,5.5647482014388485
-117.76,34.08,37.0,2263.0,502.0,1677.0,522.0,2.9388,139200.0,INLAND,44.6602691185558,587.0491528760175,3.2126436781609193,4.50796812749004
-117.77,34.08,27.0,5929.0,932.0,2817.0,828.0,6.0434,214800.0,INLAND,43.7413920300269,586.4068213249516,3.402173913043478,6.361587982832618
-117.77,34.07,36.0,2922.0,652.0,2392.0,629.0,2.8661,124000.0,INLAND,43.679567641548786,587.2045944161265,3.8028616852146264,4.4815950920245395
-117.77,34.07,29.0,2976.0,662.0,2452.0,633.0,3.0638,113600.0,INLAND,43.679567641548786,587.2045944161265,3.873617693522907,4.495468277945619
-117.75,34.07,52.0,1548.0,348.0,1131.0,343.0,2.63,127300.0,INLAND,45.520121585006414,588.4883460725679,3.2973760932944605,4.448275862068965
-117.76,34.07,51.0,1538.0,394.0,1173.0,388.0,2.3156,109800.0,INLAND,44.59982599637269,587.8461324100974,3.0231958762886597,3.9035532994923856
-117.76,34.07,48.0,1157.0,247.0,677.0,218.0,2.8594,127200.0,INLAND,44.59982599637269,587.8461324100974,3.1055045871559632,4.684210526315789
-117.76,34.06,33.0,1831.0,486.0,1625.0,472.0,1.9937,103600.0,INLAND,44.56705220327671,588.6441304719157,3.4427966101694913,3.7674897119341564
-117.76,34.06,47.0,508.0,108.0,384.0,86.0,1.9583,92600.0,INLAND,44.56705220327671,588.6441304719157,4.465116279069767,4.703703703703703
-117.77,34.06,27.0,2178.0,629.0,2379.0,591.0,1.9766,108000.0,INLAND,43.64599300793708,588.0033850051062,4.025380710659898,3.462639109697933
-117.78,34.07,18.0,3610.0,772.0,2899.0,765.0,3.9784,113500.0,INLAND,42.759348933628665,586.5637343143968,3.7895424836601306,4.676165803108808
-117.78,34.06,25.0,1712.0,491.0,1807.0,478.0,2.2258,114800.0,INLAND,42.724941321380996,587.3633184060488,3.780334728033473,3.486761710794297
-117.79,34.07,33.0,1694.0,333.0,1689.0,301.0,3.7583,116300.0,INLAND,41.839172497700396,585.9235543360169,5.6112956810631225,5.087087087087087
-117.79,34.07,34.0,975.0,192.0,870.0,183.0,3.7933,116100.0,INLAND,41.839172497700396,585.9235543360169,4.754098360655738,5.078125
-117.78,34.06,33.0,1056.0,272.0,964.0,300.0,2.4464,128700.0,INLAND,42.724941321380996,587.3633184060488,3.2133333333333334,3.8823529411764706
-117.78,34.05,39.0,2933.0,590.0,1886.0,550.0,3.9224,131300.0,INLAND,42.71945839880089,588.1639148117774,3.429090909090909,4.9711864406779664
-117.8,34.05,5.0,4536.0,1178.0,2485.0,909.0,4.1118,125900.0,<1H OCEAN,40.8769102955409,586.8874149497223,2.7337733773377337,3.8505942275042444
-117.8,34.06,34.0,1081.0,205.0,1325.0,252.0,3.6298,108500.0,INLAND,40.88286254158358,586.0852307325567,5.257936507936508,5.273170731707317
-117.82,34.05,21.0,4031.0,923.0,2558.0,834.0,3.1641,117300.0,<1H OCEAN,39.03436487818503,585.6136612332799,3.067146282973621,4.367280606717227
-117.76,34.06,30.0,1700.0,504.0,1719.0,459.0,2.227,91900.0,INLAND,44.56705220327671,588.6441304719157,3.7450980392156863,3.373015873015873
-117.76,34.05,36.0,2910.0,819.0,3055.0,782.0,1.9029,98000.0,INLAND,44.56200878877028,589.4431429247469,3.9066496163682864,3.553113553113553
-117.75,34.05,35.0,1293.0,339.0,1494.0,312.0,1.6645,93300.0,INLAND,45.48328473343044,590.0837745151827,4.788461538461538,3.814159292035398
-117.76,34.05,36.0,3839.0,1004.0,4711.0,942.0,2.3859,116200.0,INLAND,44.56200878877028,589.4431429247469,5.001061571125265,3.8237051792828685
-117.74,34.08,35.0,1613.0,298.0,911.0,293.0,3.4398,134300.0,INLAND,46.49829007614164,588.3358378058269,3.1092150170648463,5.412751677852349
-117.74,34.07,42.0,2504.0,553.0,1550.0,509.0,3.0294,135700.0,INLAND,46.4404521853659,589.1312331871482,3.045186640471513,4.528028933092224
-117.74,34.06,48.0,2438.0,599.0,1508.0,548.0,2.8983,129200.0,INLAND,46.409191298403144,589.9276491313843,2.7518248175182483,4.070116861435726
-117.74,34.07,52.0,1868.0,316.0,947.0,328.0,4.2415,140100.0,INLAND,46.4404521853659,589.1312331871482,2.8871951219512195,5.9113924050632916
-117.75,34.07,52.0,1279.0,213.0,444.0,204.0,5.2269,161000.0,INLAND,45.520121585006414,588.4883460725679,2.176470588235294,6.004694835680751
-117.75,34.07,52.0,2550.0,586.0,1246.0,576.0,1.6006,146200.0,INLAND,45.520121585006414,588.4883460725679,2.1631944444444446,4.351535836177474
-117.72,34.08,34.0,2742.0,491.0,1761.0,496.0,3.2481,128800.0,INLAND,48.336632869983816,589.6252037501845,3.5504032258064515,5.584521384928717
-117.72,34.07,33.0,4100.0,740.0,2580.0,730.0,3.7321,134200.0,INLAND,48.281210378846154,590.4190189437511,3.5342465753424657,5.54054054054054
-117.73,34.08,28.0,5173.0,1069.0,3502.0,954.0,3.8438,130800.0,INLAND,47.417423587215154,588.98018675418,3.6708595387840672,4.83910196445276
-117.73,34.07,34.0,4038.0,725.0,2716.0,759.0,4.1339,135000.0,INLAND,47.36081574783581,589.7747915447858,3.578392621870883,5.5696551724137935
-117.72,34.06,32.0,2209.0,654.0,1718.0,569.0,1.9643,113200.0,INLAND,48.25135530902618,591.2138567026785,3.0193321616871707,3.3776758409785934
-117.73,34.06,34.0,344.0,108.0,315.0,119.0,3.1786,117800.0,INLAND,47.33027037543982,590.5704179036067,2.6470588235294117,3.185185185185185
-117.73,34.06,51.0,498.0,115.0,368.0,112.0,1.4063,98800.0,INLAND,47.33027037543982,590.5704179036067,3.2857142857142856,4.3304347826086955
-117.73,34.07,33.0,1921.0,489.0,1430.0,467.0,2.3406,122600.0,INLAND,47.36081574783581,589.7747915447858,3.062098501070664,3.9284253578732105
-117.73,34.07,33.0,1025.0,261.0,854.0,269.0,2.2596,119400.0,INLAND,47.36081574783581,589.7747915447858,3.174721189591078,3.9272030651340994
-117.73,34.05,36.0,975.0,243.0,809.0,233.0,2.8929,118100.0,INLAND,47.32583793431167,591.3670617073575,3.4721030042918457,4.012345679012346
-117.73,34.05,28.0,2758.0,771.0,2877.0,694.0,2.0734,113300.0,INLAND,47.32583793431167,591.3670617073575,4.145533141210374,3.5771725032425423
-117.74,34.05,30.0,1185.0,317.0,1466.0,302.0,2.625,94300.0,INLAND,46.404561126860955,590.725081510739,4.854304635761589,3.7381703470031544
-117.74,34.05,29.0,2452.0,700.0,3029.0,665.0,2.1354,110700.0,INLAND,46.404561126860955,590.725081510739,4.5548872180451125,3.5028571428571427
-117.74,34.05,27.0,852.0,237.0,1024.0,221.0,2.1141,110900.0,INLAND,46.404561126860955,590.725081510739,4.633484162895928,3.5949367088607596
-117.75,34.05,46.0,1480.0,358.0,1511.0,348.0,1.9718,110600.0,INLAND,45.48328473343044,590.0837745151827,4.341954022988506,4.134078212290503
-117.73,34.04,26.0,3827.0,814.0,3367.0,810.0,3.15,129700.0,INLAND,47.347525758142325,592.1647188496796,4.1567901234567906,4.701474201474201
-117.73,34.03,42.0,1967.0,378.0,1459.0,348.0,3.0375,118100.0,INLAND,47.39529798948295,592.9633852411038,4.192528735632184,5.203703703703703
-117.74,34.02,33.0,2318.0,464.0,1904.0,451.0,3.7454,116400.0,INLAND,46.5503058451459,593.1234362363356,4.221729490022173,4.995689655172414
-117.74,34.04,27.0,2215.0,440.0,1987.0,449.0,3.0429,129600.0,INLAND,46.4265696384694,591.5235262144175,4.425389755011136,5.034090909090909
-117.74,34.03,27.0,3623.0,809.0,3712.0,754.0,3.4609,123300.0,INLAND,46.475178988670926,592.3229791485887,4.923076923076923,4.478368355995055
-117.75,34.04,22.0,2948.0,636.0,2600.0,602.0,3.125,113600.0,INLAND,45.5056291150515,590.8830077470238,4.318936877076412,4.635220125786163
-117.76,34.04,34.0,1914.0,,1564.0,328.0,2.8347,115800.0,INLAND,44.584705163422,590.2431656490179,4.7682926829268295,
-117.76,34.04,36.0,2242.0,448.0,2052.0,447.0,3.4464,113000.0,INLAND,44.584705163422,590.2431656490179,4.590604026845638,5.004464285714286
-117.85,34.0,26.0,2712.0,402.0,1389.0,377.0,5.6513,227900.0,<1H OCEAN,36.74238251376769,587.7539983910965,3.684350132625995,6.746268656716418
-117.86,33.99,10.0,17820.0,2812.0,8686.0,2666.0,6.3875,310700.0,<1H OCEAN,36.031698892904444,587.9371332566906,3.2580645161290325,6.337126600284495
-117.8,34.03,25.0,4240.0,643.0,1885.0,637.0,6.2384,247600.0,<1H OCEAN,40.95567081584943,588.494797466743,2.9591836734693877,6.594090202177294
-117.78,34.03,8.0,32054.0,5290.0,15507.0,5050.0,6.0191,253900.0,<1H OCEAN,42.79525244324565,589.7681280698287,3.0706930693069308,6.059357277882798
-117.83,34.01,16.0,9446.0,1650.0,4911.0,1534.0,5.0111,212900.0,<1H OCEAN,38.4094595850917,588.2060993362137,3.201434159061278,5.724848484848485
-117.8,34.02,23.0,3351.0,591.0,1535.0,522.0,5.0869,230600.0,<1H OCEAN,41.04020958678281,589.2999875452937,2.9406130268199235,5.67005076142132
-117.81,34.01,12.0,9197.0,1642.0,4332.0,1554.0,4.9589,282100.0,<1H OCEAN,40.23927796296105,589.4721207619982,2.787644787644788,5.60109622411693
-117.79,34.02,5.0,18690.0,2862.0,9427.0,2777.0,6.4266,315600.0,<1H OCEAN,41.95821898897511,589.9355185660727,3.394670507742168,6.530398322851153
-117.84,34.0,26.0,797.0,117.0,383.0,114.0,6.8758,253800.0,<1H OCEAN,37.65263914164322,588.384471830199,3.3596491228070176,6.811965811965812
-117.83,33.99,14.0,17527.0,2751.0,8380.0,2676.0,6.2734,267000.0,<1H OCEAN,38.748715259041575,589.8261739164673,3.131539611360239,6.371137768084333
-117.84,33.98,26.0,3638.0,557.0,1993.0,593.0,6.1076,221200.0,<1H OCEAN,38.06345885328064,590.0080890713807,3.360876897133221,6.531418312387792
-117.83,33.97,11.0,21533.0,3078.0,9671.0,2890.0,7.0329,368300.0,<1H OCEAN,39.21135822965081,591.450161715251,3.3463667820069203,6.995776478232618
-117.87,34.04,7.0,27700.0,4179.0,15037.0,4072.0,6.6288,339700.0,<1H OCEAN,34.456018565884264,583.250179838922,3.692779960707269,6.628379995214166
-117.86,34.02,19.0,6300.0,937.0,3671.0,943.0,5.9716,262100.0,<1H OCEAN,35.53589508144348,585.5013566709988,3.8928950159066806,6.7235859124866595
-117.86,34.01,16.0,4632.0,,3038.0,727.0,5.1762,264400.0,<1H OCEAN,35.667279555559,586.3123005129161,4.178817056396149,
-117.87,34.02,16.0,3552.0,575.0,2120.0,573.0,6.4333,271500.0,<1H OCEAN,34.6192652829853,584.8706984702034,3.699825479930192,6.177391304347826
-117.84,34.04,4.0,9959.0,1544.0,4904.0,1429.0,6.9754,402500.0,<1H OCEAN,37.21805898066749,585.1490447339678,3.4317704688593422,6.450129533678757
-117.85,34.06,24.0,3128.0,497.0,1406.0,472.0,7.5286,462700.0,<1H OCEAN,36.27783865363647,582.9020486309297,2.9788135593220337,6.293762575452717
-117.85,34.08,23.0,1160.0,166.0,467.0,178.0,8.105,386200.0,<1H OCEAN,36.394467032813395,581.2927261873263,2.6235955056179776,6.9879518072289155
-117.85,34.07,32.0,761.0,101.0,295.0,95.0,11.1077,500001.0,<1H OCEAN,36.319182069214804,582.0968829299655,3.1052631578947367,7.534653465346534
-117.86,34.08,31.0,2524.0,349.0,1003.0,343.0,7.5196,380900.0,<1H OCEAN,35.4767454206364,580.6565678502157,2.924198250728863,7.232091690544412
-117.87,34.08,33.0,4518.0,716.0,2037.0,764.0,5.6015,267200.0,<1H OCEAN,34.559204968478575,580.0211067930933,2.6662303664921465,6.310055865921788
-117.87,34.07,21.0,4723.0,882.0,2210.0,768.0,3.8167,258700.0,<1H OCEAN,34.47969014481923,580.8268691248979,2.8776041666666665,5.354875283446712
-117.85,34.1,22.0,5179.0,944.0,2315.0,884.0,4.51,189900.0,<1H OCEAN,36.64593055632359,579.6874563676826,2.6187782805429864,5.486228813559322
-117.86,34.09,29.0,3855.0,585.0,2205.0,609.0,5.5496,218200.0,<1H OCEAN,35.588682650005175,579.8526208428992,3.6206896551724137,6.589743589743589
-117.85,34.09,16.0,4556.0,639.0,2066.0,651.0,6.4667,263900.0,<1H OCEAN,36.50348354139072,580.4895825961916,3.17357910906298,7.129890453834116
-117.86,34.09,26.0,3408.0,542.0,1664.0,543.0,6.1498,239100.0,<1H OCEAN,35.588682650005175,579.8526208428992,3.0644567219152856,6.287822878228782
-117.87,34.1,25.0,2208.0,477.0,1084.0,424.0,3.775,191700.0,<1H OCEAN,34.82436494776637,578.4126191709552,2.556603773584906,4.628930817610063
-117.87,34.09,31.0,1484.0,327.0,927.0,317.0,3.6484,189600.0,<1H OCEAN,34.67421378917591,579.2163554019048,2.9242902208201893,4.538226299694189
-117.88,34.1,32.0,3357.0,621.0,1696.0,604.0,4.2685,216600.0,<1H OCEAN,33.9144113680263,577.776245883419,2.80794701986755,5.405797101449275
-117.89,34.09,36.0,1811.0,320.0,1005.0,332.0,5.5629,188300.0,<1H OCEAN,32.84638311432973,577.9459226800475,3.0271084337349397,5.659375
-117.87,34.09,36.0,1267.0,191.0,640.0,200.0,5.2405,220000.0,<1H OCEAN,34.67421378917591,579.2163554019048,3.2,6.633507853403142
-117.87,34.08,33.0,3630.0,800.0,2257.0,796.0,3.2469,206900.0,<1H OCEAN,34.559204968478575,580.0211067930933,2.8354271356783918,4.5375
-117.88,34.09,29.0,3416.0,790.0,2223.0,728.0,3.5109,186000.0,<1H OCEAN,33.760103949409995,578.5807885771196,3.0535714285714284,4.324050632911392
-117.86,34.1,23.0,2535.0,490.0,1327.0,466.0,3.5977,180600.0,<1H OCEAN,35.734885432208564,579.0496901013107,2.847639484978541,5.173469387755102
-117.86,34.1,29.0,1185.0,197.0,588.0,196.0,5.0832,196900.0,<1H OCEAN,35.734885432208564,579.0496901013107,3.0,6.0152284263959395
-117.87,34.1,15.0,6409.0,1363.0,3359.0,1267.0,3.875,173300.0,<1H OCEAN,34.82436494776637,578.4126191709552,2.6511444356748224,4.702127659574468
-117.84,34.1,17.0,7836.0,1624.0,4419.0,1526.0,3.8465,180700.0,<1H OCEAN,37.55746213260518,580.325915670888,2.895806028833552,4.825123152709359
-117.85,34.11,27.0,1748.0,403.0,985.0,416.0,3.1133,180600.0,INLAND,36.82142009278653,578.8863517309098,2.3677884615384617,4.337468982630273
-117.87,34.12,33.0,2059.0,361.0,1073.0,339.0,4.2454,183800.0,<1H OCEAN,35.22819173717883,576.8082091590534,3.1651917404129795,5.703601108033241
-117.88,34.12,33.0,1485.0,274.0,1006.0,258.0,5.1708,158500.0,<1H OCEAN,34.3291592760845,576.1702196208743,3.89922480620155,5.41970802919708
-117.88,34.12,34.0,912.0,165.0,522.0,150.0,4.0417,178000.0,<1H OCEAN,34.3291592760845,576.1702196208743,3.48,5.527272727272727
-117.87,34.12,34.0,1004.0,220.0,772.0,217.0,3.8571,174500.0,<1H OCEAN,35.22819173717883,576.8082091590534,3.557603686635945,4.5636363636363635
-117.87,34.11,23.0,4066.0,819.0,2105.0,737.0,4.6556,199600.0,<1H OCEAN,35.009206280727675,577.6099023380144,2.8561736770691994,4.964590964590965
-117.87,34.11,34.0,1324.0,211.0,799.0,228.0,4.5234,192200.0,<1H OCEAN,35.009206280727675,577.6099023380144,3.504385964912281,6.274881516587678
-117.88,34.11,30.0,3082.0,602.0,2008.0,619.0,4.1411,182700.0,<1H OCEAN,34.10429324511779,576.972721477895,3.243941841680129,5.119601328903655
-117.89,34.12,35.0,1470.0,241.0,885.0,246.0,4.9239,168800.0,<1H OCEAN,33.43131775940751,575.5329280729554,3.597560975609756,6.0995850622406635
-117.88,34.12,35.0,1574.0,276.0,1088.0,289.0,4.0938,165300.0,<1H OCEAN,34.3291592760845,576.1702196208743,3.764705882352941,5.702898550724638
-117.89,34.11,36.0,806.0,147.0,446.0,153.0,4.5221,151300.0,<1H OCEAN,33.20026292873436,576.3362395958949,2.915032679738562,5.482993197278912
-117.88,34.11,18.0,2923.0,670.0,1751.0,656.0,3.2383,157000.0,<1H OCEAN,34.10429324511779,576.972721477895,2.669207317073171,4.362686567164179
-117.89,34.12,35.0,1447.0,272.0,1224.0,268.0,3.9934,141900.0,<1H OCEAN,33.43131775940751,575.5329280729554,4.567164179104478,5.319852941176471
-117.89,34.12,35.0,1566.0,321.0,1396.0,317.0,4.05,141300.0,<1H OCEAN,33.43131775940751,575.5329280729554,4.403785488958991,4.878504672897196
-117.89,34.11,27.0,2434.0,535.0,1623.0,498.0,3.6875,140200.0,<1H OCEAN,33.20026292873436,576.3362395958949,3.2590361445783134,4.549532710280374
-117.9,34.11,37.0,1286.0,255.0,1047.0,249.0,4.2019,140100.0,<1H OCEAN,32.297189465226325,575.7004590170496,4.204819277108434,5.043137254901961
-117.88,34.13,25.0,2559.0,654.0,1674.0,623.0,2.8547,155600.0,<1H OCEAN,34.58832714950403,575.3687445910131,2.6869983948635636,3.9128440366972477
-117.88,34.12,36.0,2029.0,351.0,1327.0,364.0,4.1836,164300.0,<1H OCEAN,34.3291592760845,576.1702196208743,3.6456043956043955,5.780626780626781
-117.89,34.13,34.0,2159.0,386.0,1443.0,385.0,4.1995,147400.0,<1H OCEAN,33.697498371613335,574.7306422673788,3.748051948051948,5.5932642487046635
-117.9,34.13,25.0,3076.0,856.0,2868.0,752.0,2.6619,117600.0,<1H OCEAN,32.80832767916168,574.093239268238,3.8138297872340425,3.5934579439252334
-117.9,34.13,32.0,1640.0,391.0,1312.0,358.0,2.6292,136100.0,<1H OCEAN,32.80832767916168,574.093239268238,3.664804469273743,4.194373401534527
-117.9,34.13,5.0,1126.0,316.0,819.0,311.0,1.5,139800.0,<1H OCEAN,32.80832767916168,574.093239268238,2.6334405144694535,3.5632911392405062
-117.9,34.13,37.0,1801.0,422.0,1564.0,425.0,3.1597,133000.0,<1H OCEAN,32.80832767916168,574.093239268238,3.68,4.267772511848341
-117.9,34.12,33.0,1788.0,456.0,1787.0,361.0,2.6629,124100.0,<1H OCEAN,32.53476579347809,574.8963368432534,4.950138504155125,3.9210526315789473
-117.9,34.12,33.0,1555.0,361.0,1571.0,386.0,4.0529,138200.0,<1H OCEAN,32.53476579347809,574.8963368432534,4.069948186528498,4.307479224376731
-117.9,34.12,35.0,957.0,194.0,804.0,221.0,3.3322,151400.0,<1H OCEAN,32.53476579347809,574.8963368432534,3.6380090497737556,4.93298969072165
-117.91,34.13,34.0,1540.0,328.0,1037.0,317.0,2.2132,138500.0,<1H OCEAN,31.920953641183644,573.4565379322405,3.271293375394322,4.695121951219512
-117.92,34.13,42.0,1762.0,398.0,1526.0,365.0,2.8643,132600.0,INLAND,31.0355303778137,572.8205406058369,4.1808219178082195,4.42713567839196
-117.91,34.12,41.0,2673.0,578.0,2259.0,592.0,3.7846,145500.0,<1H OCEAN,31.639613011019513,574.2604482674826,3.8158783783783785,4.624567474048443
-117.91,34.12,33.0,1391.0,309.0,1038.0,298.0,4.1944,149500.0,<1H OCEAN,31.639613011019513,574.2604482674826,3.4832214765100673,4.501618122977346
-117.92,34.12,32.0,2552.0,576.0,2161.0,548.0,2.9459,144400.0,<1H OCEAN,30.74598163063713,573.6252646891136,3.9434306569343067,4.430555555555555
-117.93,34.12,36.0,294.0,67.0,266.0,80.0,3.5385,134400.0,INLAND,29.854008283697755,572.9907884594012,3.325,4.388059701492537
-117.9,34.11,23.0,4776.0,1316.0,4797.0,1187.0,2.1667,142600.0,<1H OCEAN,32.297189465226325,575.7004590170496,4.041280539174389,3.629179331306991
-117.91,34.11,20.0,3158.0,684.0,2396.0,713.0,3.525,153000.0,<1H OCEAN,31.395155434590805,575.0653820741086,3.3604488078541372,4.616959064327485
-117.92,34.11,24.0,2838.0,695.0,2151.0,645.0,3.2202,126200.0,<1H OCEAN,30.494253086678096,574.4310111075328,3.3348837209302324,4.083453237410072
-117.94,34.1,31.0,1239.0,254.0,929.0,244.0,3.3625,153400.0,<1H OCEAN,28.469637332725014,573.9727868021791,3.807377049180328,4.877952755905512
-117.97,34.11,18.0,123.0,28.0,121.0,26.0,3.0417,137500.0,INLAND,26.01082773230481,571.2698283786931,4.653846153846154,4.392857142857143
-117.99,34.08,11.0,2399.0,527.0,2307.0,531.0,3.5625,141000.0,INLAND,23.570552381237334,572.4508070902515,4.344632768361582,4.552182163187855
-117.99,34.07,31.0,1507.0,369.0,1548.0,347.0,3.4327,147200.0,INLAND,23.452205083142744,573.2662824074933,4.461095100864553,4.084010840108401
-117.98,34.07,15.0,3543.0,888.0,3131.0,823.0,3.0184,139400.0,INLAND,24.370238217312178,573.8923799178276,3.804374240583232,3.989864864864865
-117.98,34.07,28.0,441.0,106.0,504.0,108.0,2.9107,152500.0,INLAND,24.370238217312178,573.8923799178276,4.666666666666667,4.160377358490566
-117.99,34.06,32.0,2491.0,616.0,2660.0,595.0,2.564,145800.0,INLAND,23.386187338185728,574.0827504227885,4.470588235294118,4.0438311688311686
-118.0,34.07,34.0,1696.0,456.0,1609.0,426.0,2.25,138500.0,INLAND,22.53442899564065,572.6409135999235,3.776995305164319,3.719298245614035
-117.99,34.07,35.0,1681.0,360.0,1648.0,373.0,2.4911,145900.0,INLAND,23.452205083142744,573.2662824074933,4.418230563002681,4.669444444444444
-117.99,34.08,35.0,1032.0,207.0,954.0,191.0,2.8906,134800.0,INLAND,23.570552381237334,572.4508070902515,4.994764397905759,4.9855072463768115
-117.97,34.08,8.0,2027.0,480.0,1781.0,447.0,3.0806,142400.0,INLAND,25.398084669473796,573.7053565864298,3.9843400447427295,4.222916666666666
-117.97,34.08,30.0,2227.0,474.0,1961.0,481.0,3.3261,164100.0,INLAND,25.398084669473796,573.7053565864298,4.076923076923077,4.698312236286919
-117.96,34.07,32.0,2910.0,709.0,2583.0,670.0,3.7736,158400.0,<1H OCEAN,26.206967533509363,575.1467514986697,3.855223880597015,4.104372355430184
-117.97,34.07,20.0,2063.0,496.0,1573.0,468.0,3.2,157100.0,<1H OCEAN,25.288500395649713,574.5192037419887,3.361111111111111,4.159274193548387
-117.97,34.07,22.0,1438.0,364.0,1325.0,335.0,2.7802,162500.0,<1H OCEAN,25.288500395649713,574.5192037419887,3.955223880597015,3.9505494505494507
-117.98,34.08,17.0,3640.0,830.0,3537.0,807.0,3.4784,152200.0,INLAND,24.484042668232345,573.0777191418489,4.382899628252788,4.385542168674699
-117.98,34.1,22.0,5661.0,1209.0,5389.0,1178.0,3.7727,159700.0,INLAND,24.859737844082762,571.4513963368114,4.574702886247878,4.682382133995037
-117.98,34.09,31.0,3073.0,617.0,2640.0,594.0,3.5,161300.0,INLAND,24.647535989407775,572.2640565269339,4.444444444444445,4.980551053484603
-117.97,34.09,27.0,3569.0,761.0,3339.0,762.0,4.1304,160500.0,INLAND,25.55562573928821,572.8925087975956,4.381889763779528,4.68988173455979
-117.95,34.11,29.0,1986.0,448.0,2013.0,432.0,3.1034,140800.0,INLAND,27.799435805090123,572.5321575867737,4.659722222222222,4.433035714285714
-117.96,34.1,35.0,4036.0,904.0,3878.0,846.0,3.2957,141600.0,INLAND,26.66215114448855,572.7106540670434,4.583924349881797,4.464601769911504
-117.97,34.1,33.0,1558.0,316.0,1600.0,338.0,2.9712,143900.0,INLAND,25.760243756750338,572.0806646353994,4.733727810650888,4.930379746835443
-117.97,34.1,26.0,1399.0,277.0,1285.0,276.0,4.0,160100.0,INLAND,25.760243756750338,572.0806646353994,4.655797101449275,5.050541516245487
-117.96,34.09,30.0,2686.0,613.0,2477.0,573.0,3.4427,160800.0,INLAND,26.464612908512088,573.5216831433534,4.322862129144852,4.381729200652528
-117.96,34.09,6.0,1954.0,534.0,1584.0,496.0,3.1621,131000.0,INLAND,26.464612908512088,573.5216831433534,3.193548387096774,3.6591760299625467
-117.96,34.1,30.0,2775.0,657.0,2847.0,642.0,3.2266,141800.0,INLAND,26.66215114448855,572.7106540670434,4.434579439252336,4.223744292237443
-117.97,34.09,31.0,2779.0,639.0,2259.0,670.0,3.4032,143400.0,INLAND,25.55562573928821,572.8925087975956,3.3716417910447762,4.348982785602504
-117.95,34.09,21.0,2215.0,484.0,1792.0,419.0,2.8375,166500.0,<1H OCEAN,27.374408090578154,574.151577183775,4.276849642004773,4.5764462809917354
-117.95,34.08,34.0,2278.0,476.0,1728.0,448.0,3.125,154100.0,<1H OCEAN,27.227601494393983,574.9627981232375,3.857142857142857,4.785714285714286
